,Appliances,lights,T1,RH_1,T2,RH_2,T3,RH_3,T4,RH_4,T5,RH_5,T6,RH_6,T7,RH_7,T8,RH_8,T9,RH_9,T_out,Press_mm_hg,RH_out,Windspeed,Visibility,Tdewpoint,Msn,week_year,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday
97,1670,50,134.45,239.6933333,131.406,223.9311508,127.7733333,241.45,121.4796296,246.2048148,122.190625,251.3607083,14.53,570.64,106.1630952,218.9297619,116.5495238,272.697544,103.8066667,248.4366667,16.4,4545.55,558,35,238,10.4,64800,2,0,0,0,0,1,0,0
98,1320,120,135.3666667,271,132,234.7016667,128.2466667,261.7366667,121.9081481,251.0907407,122.7066667,266.54,13.40333333,568.4791667,107.2266667,230.03,117.3491667,272.0583333,103.74,246.9433333,15,4550,568,37,380.5,10.5,68400,2,0,0,0,0,1,0,0
99,1400,120,136.5133333,245.4533333,132.5875,235.6791667,127.5,254.8033333,121.4233333,259.59,124.5733333,331.24,13.50666667,567.6866667,112.5333333,243.6516667,120.6133333,270.0366667,103.695,246.8016667,14.25,4554.05,582,27.5,384,11.6,72000,2,0,0,0,0,1,0,0
100,1380,110,138.9333333,237.9,134.4866667,234.78,127.68,251.8866667,124.9733333,254.8833333,125.4225,272.3891667,8.9,565.2333333,114.1933333,236.6466667,122.67,266.08,103.2,244.1733333,13.2,4557.55,579.5,24,281.5,9.95,75600,2,0,0,0,0,1,0,0
101,1310,50,139.32,234.78,134.56,230.5666667,127.2533333,250.8866667,126.855,257.61,128.2433333,448.9433333,14.145,567.18,114.3333333,236.5133333,124.43,267.5433333,104.18,254.86,14.45,4561.5,573.5,21.5,180.5,10.6,79200,2,0,0,0,0,1,0,0
102,380,50,138.7,237.9466667,133.8866667,231.1133333,126.5333333,251.6666667,128.3666667,260.2466667,123.2066667,403.5733333,13.42666667,567.08,113.2866667,241.635,124.135,279.5483333,106.4416667,277.5616667,15.45,4564.85,575,18,210,11.75,82800,2,0,0,0,0,1,0,0
103,240,0,137.12,240.81,132.1733333,234.4,125.89,251.4333333,125.72,262.38,120.7566667,351.1466667,12.33,566.9458333,112.47,243.19,123.4,287.1133333,107.34,282.12,14.025,4567.475,579.5,20.5,183,10.775,0,2,0,0,0,0,0,1,0
104,320,0,135.6666667,241.74,130.6033333,236.91,125.3066667,252.3,122.84,261.1266667,118.93,329.8516667,12.83333333,567.18,112.2,247.44,121.88,290.1666667,107.34,282.09,13.125,4569.575,573.5,26.5,219,9.275,3600,2,0,0,0,0,0,1,0
105,280,0,134.2166667,241.29,128.81,237.36,124.47,251.14,120.83,260.3233333,117.5333333,318.1133333,11.1,566.5333333,112.2,250.3916667,121.2,296.9316667,107.34,282.65,11.1,4571.8,570,22.5,240,6.9,7200,2,0,0,0,0,0,1,0
106,250,0,132.7333333,240.42,127.2475,237.4575,123.5333333,250.55,119.29,259.53,116.3533333,311.7,3.75,567.23,112.2,250.1266667,120.6,297.7233333,107.34,283.5,6.75,4573.45,575,12,197.5,3.3,10800,2,0,0,0,0,0,1,0
107,300,0,131.2133333,239.8,125.7733333,237.18,123,250.44,118.19,258.8533333,115.3133333,307.7958333,-3.1,569.06,112.2,250.4266667,119.81,294.4833333,107.4133333,283.56,3.6,4574.55,579.5,14.5,130.5,0.7,14400,2,0,0,0,0,0,1,0
108,240,0,129.9933333,239.3266667,124.5,237.06,123.1333333,251.52,117.2083333,257.8,114.6666667,305.5233333,-2.9,569.5666667,112,250.56,119.2816667,294.355,107.4133333,283.68,3.35,4574.85,576,18,120,-0.25,18000,2,0,0,0,0,0,1,0
109,310,0,128.5633333,239.4916667,123.4416667,237.6675,123.2666667,252.8,116.14,256.8133333,113.89,303.87,1.575,569.835,111.6,250.6866667,118.74,294.48,107.34,283.74,4.25,4574.05,576,18,227.5,0.65,21600,2,0,0,0,0,0,1,0
110,1480,30,127.41,239.6766667,122.315,237.83,123.8333333,253.41,116.7,257.16,113.3633333,300.5666667,4.933333333,570.88,111.6,252.93,118.5,296.38,107.34,284.0333333,6.5,4574.65,576,18,378,2.9,25200,2,0,0,0,0,0,1,0
111,840,40,128.3466667,244.95,123.5066667,241.47,124.2866667,252.5433333,126.5516667,256.0966667,116.2533333,280.4466667,6.783333333,571.195,111.6,253.3233333,118.32,296.86,107.2733333,282.2066667,7.45,4575.75,578.5,18,378,4.1,28800,2,0,0,0,0,0,1,0
112,370,0,130.2916667,248.9083333,126.0666667,243.2433333,124.2566667,253.2033333,124.7466667,255.65,119.24,273.76,9.14,572.33,111.6,255.2033333,117.9666667,296.9266667,107.14,277.6525,9.55,4578.05,577,18,270.5,5.8,32400,2,0,0,0,0,0,1,0
113,430,0,131.6333333,245.9666667,127.8866667,242.5266667,124.8066667,253.3683333,123.0333333,254.83,120.9333333,268.32,10.29,573.3733333,112,258.1133333,117.6333333,297.7133333,106.94,273.1,15.75,4580.05,565,18,120,10.2,36000,2,0,0,0,0,0,1,0
114,320,0,132.8,246.3733333,129.1333333,242.86,125.9933333,255.12,123.0666667,253.285,121.59,267.3433333,14.70083333,575.7616667,114.18,259.04,118.41,300.4566667,107.34,270.82,24,4581.65,543,18,127.5,15.15,39600,2,0,0,0,0,0,1,0
115,450,0,132.7083333,246.435,129.0666667,241.4533333,126.4,254.8933333,122.5133333,250.5133333,122.5433333,302.28,21.23333333,577.36,117.2483333,260.05,120.0733333,304.6833333,107.78,269.6041667,31.2,4582.9,469.5,23,148,9.45,43200,2,0,0,0,0,0,1,0
116,520,0,131.7433333,236.94,126.6,230.06,125.8533333,245.4366667,121.06,243.2933333,124.6333333,474.5733333,25.10666667,576.3133333,119.4133333,244.7866667,122.2266667,292.0533333,108.1,264.19,35.15,4582.2,431,27.5,194.5,6.25,46800,2,0,0,0,0,0,1,0
117,430,10,131.34,236.8566667,126.2633333,232.6266667,125.67,247.5533333,122.2066667,251.23,119.7333333,392.115,28.29666667,577.2583333,122.09,239.8066667,123.3333333,280.1666667,109.0333333,264.02,33.3,4582.2,447.5,31.5,240,7.25,50400,2,0,0,0,0,0,1,0
118,1250,70,130.7633333,234.71,125.0833333,230.7766667,124.9066667,248.18,122.6166667,248.3366667,117.4666667,347.1,24.07666667,576.8066667,123.475,230.6916667,122.3433333,264.9175,108.7666667,261.0658333,28.45,4584.95,412,34.5,302.5,-4.1,54000,2,0,0,0,0,0,1,0
119,450,70,129.55,231.2666667,124,227.8841667,124.53,248.415,128.48,243.18,116.0066667,328.58,21.48,577.04,122.28,221.9066667,121.29,255.9066667,108.4666667,256.7133333,18.35,4587.8,468.5,21.5,327.5,-3.3,57600,2,0,0,0,0,0,1,0
120,1590,150,128.42,230.1666667,122.7733333,225.76,123.9333333,247.2466667,125.9741667,238.2325,114.975,318.1008333,13.98666667,575.6,120.2533333,219.3866667,121.5866667,256.3533333,107.7066667,250.9066667,11.85,4587.15,503,28,240,-3.2,61200,2,0,0,0,0,0,1,0
121,2840,140,129.2333333,238.7866667,123.969,226.835,123.9333333,243.46,125.14,235.7133333,113.8395238,313.3530952,8.113333333,575.9133333,118.94,222.1080476,124.6583333,257.3791667,107.14,246.0858333,13.75,4589.2,490.5,32,240,-3.25,64800,2,0,0,0,0,0,1,0
122,2350,110,137.2183333,251.48,130.7007341,233.7769444,130.9458333,267.3266667,125.0733333,241.7,113.34,312.7322222,2.983333333,577.54,117.7863889,218.3189583,125.7136508,254.6903175,106.74,242.7533333,9,4590.1,534.5,13,240,-0.4,68400,2,0,0,0,0,0,1,0
123,710,220,139.74,238.3033333,132.65,230.1833333,135.84,264.8166667,125.1533333,243.6833333,113.2066667,312.5166667,3.3,578.2233333,120.3508333,225.9658333,126.9333333,254.7333333,106.74,241.0933333,3.8,4589.9,562,16,175,-1.3,72000,2,0,0,0,0,0,1,0
124,720,140,139.65,231.8233333,132.8,228.4691667,133.37,254.2433333,126.3666667,242.28,112.7733333,309.8391667,6.266666667,578.4966667,120.3333333,220.6466667,127.0666667,253.0266667,106.53,239.93,2.65,4589.85,581,22.5,106.5,0.15,75600,2,0,0,0,0,0,1,0
125,1020,130,138.4233333,229.5483333,132.1866667,226.6333333,130.9,250.4633333,129.1333333,242.1633333,112.38,308.3666667,7.005,578.9333333,119.2733333,222.3866667,128.2333333,252.8,106.245,239.78,4.25,4588.05,575.5,14.5,153,0.7,79200,2,0,0,0,0,0,1,0
126,330,40,136.3666667,234.2266667,130.3733333,227.5808333,129.1333333,252.0858333,128.8133333,244.7166667,111.7333333,313.98,4.733333333,578.7333333,118.7166667,231.4925,129,266.245,106.26,245.9133333,4.75,4587,565.5,15.5,151.5,0,82800,2,0,0,0,0,0,1,0
127,280,0,134.16,236.24,128.3966667,229.1533333,128.4133333,253.7066667,125.8416667,247.4775,111.55,318.0025,2.775,578.575,118.1,235.8833333,128.1433333,280.21,106.26,253.5666667,3.75,4587,576,14.5,232.5,0.5,0,2,0,0,0,0,0,0,1
128,310,0,132.3266667,237.7866667,126.8233333,230.07,128.34,254.5266667,123.7333333,248.7866667,111.0333333,321.28,2.433333333,578.53,117.6666667,241.15,127.13,283.3766667,106.695,260.4483333,5.3,4587.75,568.5,18,285,0.7,3600,2,0,0,0,0,0,0,1
129,260,0,130.705,238.6041667,125.3566667,231.4133333,128.3066667,255.3225,122.2866667,250.38,110.5233333,322.9233333,5.4,577.7733333,117.4833333,243.8533333,126.35,288.98,106.74,265.6033333,4.5,4588.05,570.5,20.5,145.5,0.25,7200,2,0,0,0,0,0,0,1
130,300,0,129.3333333,239.5833333,124.1566667,233.0166667,127.74,255.9433333,121.16,251.25,110.2733333,323.4,5.566666667,576.6466667,117.0666667,246.36,125.4266667,293.8816667,106.74,269.4366667,2.9,4586.5,585.5,19,191,0.6,10800,2,0,0,0,0,0,0,1
131,310,0,128.0766667,240.47,123.06,234.3066667,127.5,256.41,120.3,251.7333333,109.89,323.4,6.333333333,576.3666667,117.0666667,245.9333333,124.5,300.0466667,106.74,272.0808333,3.35,4585.3,579.5,14.5,240,0.35,14400,2,0,0,0,0,0,0,1
132,260,0,126.93,241.47,122.0066667,235.1733333,127.41,256.47,119.2766667,251.7666667,109.68,323.2533333,4.6,576.3,116.7983333,245.5883333,124.125,302.2075,106.8066667,273.98,2.75,4584.6,578.5,18,210,0,18000,2,0,0,0,0,0,0,1
133,270,0,125.8533333,242.3866667,121.0933333,236.065,127,255.98,118.62,251.6416667,109.2,322.1958333,4.383333333,576.4425,116.3766667,246.92,123.6333333,298.3466667,107.0733333,275.4533333,2.65,4585.1,579.5,18,168,-0.25,21600,2,0,0,0,0,0,0,1
134,2090,40,124.94,244.32,120.2333333,236.9833333,126.6,256.0866667,121.38,251.72,109.1666667,321.54,1.8,576.75,116.34,247.29,122.9633333,296.0433333,107.0483333,275.7858333,-0.25,4586.8,576,15.5,158,-3.85,25200,2,0,0,0,0,0,0,1
135,1630,50,124.7733333,248.6916667,120.1,239.7266667,126.175,255.6033333,130.0933333,243.8666667,108.6,320.8433333,-5.55,574.12,115.7733333,246.1533333,122.24,293.3433333,106.8066667,272.73,-4.8,4588.45,568.5,12,154,-9.4,28800,2,0,0,0,0,0,0,1
136,1750,10,126.54,254.0466667,122.0833333,237.6366667,132.2,269.2,128.31,234.1766667,108.6,314.5933333,-7.373333333,573.0266667,115.1266667,233.9133333,121.3133333,281.6941667,106.5,260.4466667,-2.3,4589.55,550.5,9.5,170.5,-9.55,32400,2,0,0,0,0,0,0,1
137,540,0,130.2733333,238.52,126.7,229.78,132.6133333,253.9866667,129.43,237.77,108.6,306.8583333,-6.253333333,572.7066667,114.9333333,226.9866667,120.6,273.3733333,106.68,254.0441667,3.95,4591.35,532.5,6,174,-6.05,36000,2,0,0,0,0,0,0,1
138,1910,0,132.2633333,230.5133333,127.22,216.4333333,131.49,246.525,130.7533333,234.72,108.6,300.56,-0.233333333,577.6633333,116.32,226.2333333,121.3066667,272.1133333,107.2733333,248.84,10.55,4592.9,494.5,8.5,174,-5.85,39600,2,0,0,0,0,0,0,1
139,710,0,132.5333333,229.4966667,127.5533333,217.56,133.8333333,239.5266667,129.6,232.15,108.6666667,293.92,3.933333333,579.7133333,119.2658333,224.0083333,123.1,267.295,108,244.2933333,15.65,4593.35,443.5,12,201.5,-10.25,43200,2,0,0,0,0,0,0,1
140,1020,0,132.2666667,228.8333333,126.8833333,219.5266667,132.0533333,235.32,128.78,232.6466667,108.6,292.0133333,7.573333333,581.79,122.21,214.6783333,127.69,260.1166667,108.7558333,241.6366667,17.65,4592.75,406,12,240,-15.75,46800,2,0,0,0,0,0,0,1
141,830,10,130.8466667,202.24,120.6376667,190.1,128.3066667,218.72,127.5066667,219.0466667,108.6,285.2258333,10.4,583.3966667,124.3083333,202.0233333,129.6333333,244.4866667,110.04,240.2266667,18.25,4591.9,368,12,240,-23,50400,2,0,0,0,0,0,0,1
142,490,0,130.2,206.0983333,121.020261,202.2610366,125.7933333,218.3183333,127.2,213.3733333,108.4972222,276.5091667,10.36666667,583.58,129.4308871,193.589662,132.4433983,235.5283766,110.34,236.0766667,17.6,4590.95,356.5,9.5,240,-25.8,54000,2,0,0,0,0,0,0,1
143,490,10,130.38,213.17,122.3256667,211.9287778,126.7,221.3833333,126.3566667,214.205,108.25,276.815,6.245,579.9766667,130.68,185.5204444,135.97,234.7566667,109.5033333,234.15,11.45,4590.1,392.5,8.5,240,-24.05,57600,2,0,0,0,0,0,0,1
144,2730,80,129.6,224.5633333,120.97,218.8688485,125.1333333,223.5333333,126.47,219.9866667,108.03,276.5609286,-4.126666667,570.0033333,128.7034286,186.6883333,134.9351111,230.7577222,108.6,223.1733333,0.8,4589.15,463,12,240,-21.1,61200,2,0,0,0,0,0,0,1
145,1610,120,131.3983333,257.8216667,120.7983333,244.1195833,124.6333333,232.9016667,133.03,223.88,110.4816667,327.5656746,-14.99,550.1,126.2988889,191.18,135.7916667,246.4866667,108.7333333,229.8533333,-5.3,4588.8,488,12,240,-22.65,64800,2,0,0,0,0,0,0,1
146,610,50,133.7466667,269.9733333,122.9458333,251.1633333,125.7066667,242.7183333,129.1533333,221.42,115.1946825,298.7262698,-20.705,545.5458333,124.3698611,190.0437222,134.4800694,243.8838034,107.64,229.4533333,-6.5,4588.8,459,12,240,-28.55,68400,2,0,0,0,0,0,0,1
147,660,120,134.56,248.84,124.8318831,239.7904762,125.7066667,243.0541667,127.1333333,223.9733333,121.1377083,432.1720417,-21.79611111,546.6113889,122.8833333,193.0565238,133.8473333,238.5250595,107.14,227.11,-7.95,4588.05,455.5,14.5,205,-30.4,72000,2,0,0,0,0,0,0,1
148,780,80,135,233.8333333,125.8075,235.3283333,125.6333333,240.62,126.5333333,222.4466667,124.8710606,474.7946768,-24.11722222,537.45,123.6321429,205.9785714,132.5466667,236.9893333,106.75,223.2966667,-10,4586.75,485,15.5,161,-27.6,75600,2,0,0,0,0,0,0,1
149,330,70,133.9383333,234.0066667,124.9866667,235.2466667,123.85,238.9966667,126.5666667,233.8875,121.5833333,475.2783333,-26.10222222,534.6794444,122.8625,212.6125,131.5283333,246.2275,106.26,223.3066667,-12.4,4585.65,494.5,12,170.5,-28.35,79200,2,0,0,0,0,0,0,1
150,380,70,132.2166667,239.1266667,122.8366667,238.4066667,122.5233333,238.5,126.9,238.36,118.1991667,426.57,-27.63277778,531.0627778,121.9175,217.646,130.47,258.8418333,105.9333333,228.72,-15.05,4583.6,505.5,12,164,-29.4,82800,2,0,0,0,0,0,0,1
151,270,50,130.1766667,240.5266667,120.3066667,240.1875,121.7866667,238.53,126.6333333,239.55,116.12,397.7033333,-27.51555556,532.5088889,121.53,222.6,129.9333333,270.8983333,105.6666667,230.9866667,-18.05,4580.45,516,12,157.5,-30.65,0,3,1,0,0,0,0,0,0
152,260,10,128.1366667,244.78,118.2166667,240.4033333,121.2,238.32,124.9991667,235.7033333,114.5333333,381.8483333,-29.05055556,526.1338889,121.0633333,223.92,128.3046667,274.6533333,105.6666667,234.9866667,-21.55,4576.75,523.5,12,155.5,-32.65,3600,3,1,0,0,0,0,0,0
153,260,0,126.12,243.9066667,116.53,240.6166667,121.44,239.6333333,122.6333333,231.9266667,113.2166667,373.24,-30.64611111,524.5172222,120.5,225.5,127.29,281.0966667,105.6666667,239.1916667,-24,4573.5,529,12,143,-34,7200,3,1,0,0,0,0,0,0
154,250,0,124.82,243.48,114.9966667,242.15,121.515,240.835,121.06,229.4933333,112.1233333,367.1433333,-31.73484127,523.1534127,119.83,224.825,126.3333333,284.8166667,105.6666667,242.4866667,-24,4570.15,519.5,14.5,155,-35.9,10800,3,1,0,0,0,0,0,0
155,270,0,123.5083333,243.4566667,113.6333333,242.4,121.62,242.25,119.6016667,227.985,111.2333333,362.48,-32.84777778,518.2905556,119.2733333,226.6333333,125.4133333,285.04,105.6,246.48,-24,4566.9,511,18,162,-37.1,14400,3,1,0,0,0,0,0,0
156,200,0,122.0766667,243.92,112.3133333,242.1066667,121.59,243.39,118.47,227.18,110.2066667,358.7066667,-33.09222222,517.4194444,118.74,227.8833333,124.88,283.5175,105.6,249.5633333,-25.25,4563.55,511.5,18,149.5,-38.05,18000,3,1,0,0,0,0,0,0
157,330,20,121.1633333,246.56,111.3333333,243.5066667,120.9,244.0933333,117.4,227.3266667,109.56,356.8425,-32.46666667,520.8611111,118.2191667,228.435,124,282.105,105.6,250.5733333,-27.75,4561.05,524.5,15.5,132,-38.65,21600,3,1,0,0,0,0,0,0
158,330,20,120.5166667,248.8233333,110.2833333,248.23,120.6,244.62,116.45,229.9,109.36,353.0983333,-31.61722222,520.5555556,117.8416667,228.3980556,123.2725,280.5091667,105.1333333,247.7066667,-28.05,4559.5,525.5,12,127,-38.75,25200,3,1,0,0,0,0,0,0
159,210,0,119.7066667,248.4,109.47,249.42,119.9133333,244.8266667,115.585,229.78,108.6033333,351.415,-30.21333333,525.9455556,116.5966667,221.87,122.04,272.0783333,104.4866667,239.6983333,-26,4558.3,519.5,12,125,-37.65,28800,3,1,0,0,0,0,0,0
160,270,0,118.6866667,247.3933333,108.8333333,250.3,119.2733333,244.68,114.8666667,228.7266667,107.9266667,348.6466667,-25.89666667,538.3888889,115.675,217.805,120.99,266.0366667,103.9733333,234.7466667,-23.1,4556.85,518.5,9.5,134.5,-34.85,32400,3,1,0,0,0,0,0,0
161,190,0,118,246.8466667,108.6666667,250.56,118.96,244.1683333,114.6,227.6666667,107.34,346.4475,-17.90333333,554.3983333,115,214.9133333,120.01,261.955,103.74,231.8333333,-17.75,4554.8,504.5,11,180.5,-32.15,36000,3,1,0,0,0,0,0,0
162,270,0,117.6,247.0016667,109.38,249.5533333,118.53,244.09,114.5666667,228.1316667,106.9066667,343.5475,-9.113888889,566.4633333,114.5333333,212.9066667,119.14,258.84,103.62,229.91,-11.2,4552.15,465,18,240,-32.3,39600,3,1,0,0,0,0,0,0
163,240,0,117.0333333,247.74,109.74,249.12,118.68,244.2,114.1333333,228.6733333,106.59,341.05,-3.311111111,569.1272222,114.1333333,210.8583333,118.68,256.9133333,103.5,229.5,-7.65,4548.9,439,18,240,-33.25,43200,3,1,0,0,0,0,0,0
164,240,0,116.7433333,248.0333333,109.545,248.7833333,118.335,244.2,113.8166667,229.41,106.2,338.6066667,1.227777778,572.1616667,114,208.7,118.335,255.5183333,103.5,228.5066667,-5.35,4545.55,427,18,240,-33.35,46800,3,1,0,0,0,0,0,0
165,250,0,116.34,248.015,109.68,248.9666667,118.2,244.2,113.34,229.8133333,105.785,335.9558333,4.305555556,573.2744444,114,207.9325,118,254.1233333,103.38,227.6,-3.1,4543.05,412.5,18,212.5,-33.75,50400,3,1,0,0,0,0,0,0
166,200,0,115.8733333,248.4,109.2,248.5,118,243.9066667,113.0066667,229.7533333,105.475,333.7641667,4.966666667,575.1792857,114,208.0533333,117.65,251.8491667,103.2,226.65,-2.65,4541.5,409.5,15.5,201.5,-33.8,54000,3,1,0,0,0,0,0,0
167,280,0,115.74,247.96,108.875,248.895,117.45,243.7691667,112.38,228.7133333,105,331.4111233,0.411904762,568.1434127,113.4438889,205.9774444,117.3886364,251.036875,102.9,225.28,-4.75,4540.3,450,12,212.5,-28.9,57600,3,1,0,0,0,0,0,0
168,210,0,115.0333333,247.0533333,107.7733333,249.18,117,244.1633333,111.7,228.5083333,104.4066667,328.9246667,-8.693333333,540.1683333,112.6473333,206.3004762,116.549,250.729,102.4333333,223.64,-9.2,4539.6,504.5,14.5,161.5,-23.75,61200,3,1,0,0,0,0,0,0
169,1800,50,114.6,246.4533333,106.8733333,249.1666667,116.1433333,241.9466667,110.7433333,228.9433333,104.09,327.1808333,-12.89,542.2122222,111.9,207.28,116.6703333,252.9118333,102,223.1141667,-13.25,4539.6,512,18,144,-26.15,64800,3,1,0,0,0,0,0,0
170,1170,50,117.4466667,252.3466667,109.5825,253.2233333,116.9333333,241.5933333,109.9066667,230.36,104.4834965,347.1924476,-16.43444444,540.1538889,111.11,209.0041667,119.8471212,260.250928,101.4866667,224.4266667,-15,4540.35,485.5,18,151.5,-32,68400,3,1,0,0,0,0,0,0
171,3350,60,121.5516667,248.4425,114.6033333,252.2266667,121.18,258.5666667,111.67,231.5458333,111.9483333,487.8152778,-18.46,538.0505556,109.9171429,200.8474603,121.0114286,259.0464286,102.06,235.98,-16.25,4541.15,480.5,15.5,154.5,-34.05,72000,3,1,0,0,0,0,0,0
172,2070,70,123.8533333,240.9866667,117.5027273,240.8615152,126.1733333,272.44,126.84,224.1733333,109.0512121,493.8101364,-22.43277778,521.5961111,108.7444444,190.201746,121.8733333,253.2916667,101.0733333,224.35,-20.5,4540.3,505.5,12,134,-34.5,75600,3,1,0,0,0,0,0,0
173,340,80,124.38,230.6333333,118.2,230.875,123.535,250.8066667,126.24,220.7066667,106.835,425.2956667,-28.48666667,501.5105556,108,189.94,121.38,253.4846667,101.9566667,235.06,-26.25,4539.6,521,9.5,230,-37.85,79200,3,1,0,0,0,0,0,0
174,270,80,123.4,232.9,116.6583333,234.3508333,121.2433333,244.8766667,123.08,226.7133333,105.8333333,398.4995536,-33.30833333,497.8422222,108,198.6565359,120.95,261.2033333,101.5966667,235.0566667,-28.4,4539.6,525.5,6,386.5,-38.85,82800,3,1,0,0,0,0,0,0
175,280,20,121.8233333,235.8833333,114.18,235.7666667,119.29,241.31,120.74,230.74,105.0277778,387.422254,-35.56611111,501.3461111,107.6627221,201.6039118,120.52,266.5036806,101.1566667,234.8483333,-27.25,4539.6,532,6,390,-36.8,0,3,0,1,0,0,0,0,0
176,270,0,120.2233333,235.52,111.7933333,234.36,118.685,241.655,117.5133333,230.7333333,104.3394444,379.3011111,-33.14944444,513.3966667,107.2905556,202.5761111,119.3894444,268.5988889,101.0733333,238.1866667,-26.85,4538.6,538.5,6,277.5,-35.65,3600,3,0,1,0,0,0,0,0
177,200,0,118.5366667,234.62,110.0233333,234.7441667,118.94,242.7266667,115.0833333,230.5666667,103.7577778,373.405,-32.11111111,514.0827778,106.7677778,203.0944444,118.435,272.1005556,100.94,240.9666667,-26.3,4537.95,535.5,6,230,-35.5,7200,3,0,1,0,0,0,0,0
178,280,0,116.93,233.75,108.4666667,235.47,118.62,243.18,113.2866667,229.56,103.245,367.1994444,-31.17753968,516.3273016,106.395,203.3866667,118.0384615,272.4872596,100.8066667,244.3283333,-26,4538.25,541,6,384,-34.55,10800,3,0,1,0,0,0,0,0
179,200,0,115.88,233.7266667,107.2166667,236.45,118.44,243.8108333,112.1866667,229.1266667,102.7055556,362.67,-29.92444444,518.015,106.0833333,203.6555556,117.35,270.7027778,100.74,247.0633333,-24.6,4537.45,534,6,384,-34.2,14400,3,0,1,0,0,0,0,0
180,270,0,114.9333333,234.4333333,106.1566667,237.2175,117.7,242.7933333,111.1083333,228.5383333,102.2955556,358.5428889,-31.27777778,507.4811111,105.6,203.3266667,116.7005556,269.8722222,100.74,248.82,-25.6,4538.05,539,6,381.5,-34.45,18000,3,0,1,0,0,0,0,0
181,280,20,114.0666667,237.9883333,105.2,239.2266667,117.3,241.9833333,110.04,228.21,101.9013333,352.1097083,-33.25,503.8766667,105.0861111,203.4,116.2455556,268.8683333,100.74,249.9433333,-26.5,4538.65,543.5,6,380.5,-34.55,21600,3,0,1,0,0,0,0,0
182,250,30,113.5233333,240.6533333,104.4133333,244.0533333,116.2833333,239.5433333,109.29,229.07,102.06,331.1363889,-30.84166667,516.7838889,104.7219444,203.1463889,115.485,268.3327778,100.62,248.4266667,-25.8,4539.75,537.5,6,384,-34.7,25200,3,0,1,0,0,0,0,0
183,250,0,113.04,242.88,103.7766667,245.96,115.68,239.9933333,108.6,231.3066667,101.1708081,340.7241414,-32.36166667,502.8744444,104.3288889,203.2605556,114.35,262.39,100.0666667,240.9733333,-27.3,4541.8,544,6,379,-35.4,28800,3,0,1,0,0,0,0,0
184,200,0,112.29,243.2633333,103.2,245.99,115,239.0466667,107.67,229.2608333,100.6822222,341.9922222,-33.85111111,493.0311111,103.8586275,203.4144444,113.3005556,258.0027778,99.6,235.1533333,-26.4,4543.45,553,6,372,-33.15,32400,3,0,1,0,0,0,0,0
